name,figi,currency,closed,dt
Райффайзен Еврооблигации,BBG00XY8T3L1,usd,13.063,2021-08-30
Райффайзен Еврооблигации,BBG00XY8T3L1,usd,13.077,2021-08-31
Райффайзен Еврооблигации,BBG00XY8T3L1,usd,13.149,2021-09-01
Райффайзен Еврооблигации,BBG00XY8T3L1,usd,13.16,2021-09-02
Райффайзен Еврооблигации,BBG00XY8T3L1,usd,13.159,2021-09-03
Райффайзен Еврооблигации,BBG00XY8T3L1,usd,13.159,2021-09-06
Райффайзен Еврооблигации,BBG00XY8T3L1,usd,13.159,2021-09-07
Райффайзен Еврооблигации,BBG00XY8T3L1,usd,13.094,2021-09-08
Райффайзен Еврооблигации,BBG00XY8T3L1,usd,13.159,2021-09-09
Райффайзен Еврооблигации,BBG00XY8T3L1,usd,13.086,2021-09-10
Райффайзен Еврооблигации,BBG00XY8T3L1,usd,13.169,2021-09-13
Райффайзен Еврооблигации,BBG00XY8T3L1,usd,13.119,2021-09-14
Райффайзен Еврооблигации,BBG00XY8T3L1,usd,13.039,2021-09-15
Райффайзен Еврооблигации,BBG00XY8T3L1,usd,13.119,2021-09-16
Райффайзен Еврооблигации,BBG00XY8T3L1,usd,13.104,2021-09-17
Райффайзен Еврооблигации,BBG00XY8T3L1,usd,13.348,2021-09-20
Райффайзен Еврооблигации,BBG00XY8T3L1,usd,13.111,2021-09-21
Райффайзен Еврооблигации,BBG00XY8T3L1,usd,13.054,2021-09-22
Райффайзен Еврооблигации,BBG00XY8T3L1,usd,13.105,2021-09-23
Райффайзен Еврооблигации,BBG00XY8T3L1,usd,13.169,2021-09-24
Райффайзен Еврооблигации,BBG00XY8T3L1,usd,13.179,2021-09-27
Райффайзен Еврооблигации,BBG00XY8T3L1,usd,13.089,2021-09-28
Райффайзен Еврооблигации,BBG00XY8T3L1,usd,13.044,2021-09-29
Райффайзен Еврооблигации,BBG00XY8T3L1,usd,13.111,2021-09-30
Райффайзен Еврооблигации,BBG00XY8T3L1,usd,13.044,2021-10-01
Райффайзен Еврооблигации,BBG00XY8T3L1,usd,13.109,2021-10-04
Райффайзен Еврооблигации,BBG00XY8T3L1,usd,13.109,2021-10-05
Райффайзен Еврооблигации,BBG00XY8T3L1,usd,13.064,2021-10-06
Райффайзен Еврооблигации,BBG00XY8T3L1,usd,13.024,2021-10-07
Райффайзен Еврооблигации,BBG00XY8T3L1,usd,13.079,2021-10-08
Райффайзен Еврооблигации,BBG00XY8T3L1,usd,13.079,2021-10-11
Райффайзен Еврооблигации,BBG00XY8T3L1,usd,13.099,2021-10-12
Райффайзен Еврооблигации,BBG00XY8T3L1,usd,13.109,2021-10-13
Райффайзен Еврооблигации,BBG00XY8T3L1,usd,13.04,2021-10-14
Райффайзен Еврооблигации,BBG00XY8T3L1,usd,13.097,2021-10-15
Райффайзен Еврооблигации,BBG00XY8T3L1,usd,13.035,2021-10-18
Райффайзен Еврооблигации,BBG00XY8T3L1,usd,13.034,2021-10-19
Райффайзен Еврооблигации,BBG00XY8T3L1,usd,13.069,2021-10-20
Райффайзен Еврооблигации,BBG00XY8T3L1,usd,13.079,2021-10-21
Райффайзен Еврооблигации,BBG00XY8T3L1,usd,12.924,2021-10-22
Райффайзен Еврооблигации,BBG00XY8T3L1,usd,12.89,2021-10-25
Райффайзен Еврооблигации,BBG00XY8T3L1,usd,13.058,2021-10-26
Райффайзен Еврооблигации,BBG00XY8T3L1,usd,13.069,2021-10-27
Райффайзен Еврооблигации,BBG00XY8T3L1,usd,13.143,2021-10-28
Райффайзен Еврооблигации,BBG00XY8T3L1,usd,13.088,2021-10-29
FinEx Облигации TIPS,TCS0BNYK7X86,rub,73.86,2021-05-19
FinEx Облигации TIPS,TCS0BNYK7X86,rub,73.55,2021-05-20
FinEx Облигации TIPS,TCS0BNYK7X86,rub,73.4,2021-05-21
FinEx Облигации TIPS,TCS0BNYK7X86,rub,73.59,2021-05-24
FinEx Облигации TIPS,TCS0BNYK7X86,rub,73.67,2021-05-25
FinEx Облигации TIPS,TCS0BNYK7X86,rub,73.81,2021-05-26
FinEx Облигации TIPS,TCS0BNYK7X86,rub,73.48,2021-05-27
FinEx Облигации TIPS,TCS0BNYK7X86,rub,73.41,2021-05-28
FinEx Облигации TIPS,TCS0BNYK7X86,rub,73.63,2021-05-31
FinEx Облигации TIPS,TCS0BNYK7X86,rub,73.65,2021-06-01
FinEx Облигации TIPS,TCS0BNYK7X86,rub,73.44,2021-06-02
FinEx Облигации TIPS,TCS0BNYK7X86,rub,73.46,2021-06-03
FinEx Облигации TIPS,TCS0BNYK7X86,rub,73.14,2021-06-04
FinEx Облигации TIPS,TCS0BNYK7X86,rub,73.33,2021-06-07
FinEx Облигации TIPS,TCS0BNYK7X86,rub,72.69,2021-06-08
FinEx Облигации TIPS,TCS0BNYK7X86,rub,72.85,2021-06-09
FinEx Облигации TIPS,TCS0BNYK7X86,rub,72.29,2021-06-10
FinEx Облигации TIPS,TCS0BNYK7X86,rub,72.43,2021-06-11
FinEx Облигации TIPS,TCS0BNYK7X86,rub,72.32,2021-06-14
FinEx Облигации TIPS,TCS0BNYK7X86,rub,72.62,2021-06-15
FinEx Облигации TIPS,TCS0BNYK7X86,rub,72.33,2021-06-16
FinEx Облигации TIPS,TCS0BNYK7X86,rub,71.79,2021-06-17
FinEx Облигации TIPS,TCS0BNYK7X86,rub,72.26,2021-06-18
FinEx Облигации TIPS,TCS0BNYK7X86,rub,72.73,2021-06-21
FinEx Облигации TIPS,TCS0BNYK7X86,rub,72.94,2021-06-22
FinEx Облигации TIPS,TCS0BNYK7X86,rub,72.45,2021-06-23
FinEx Облигации TIPS,TCS0BNYK7X86,rub,72.4,2021-06-24
FinEx Облигации TIPS,TCS0BNYK7X86,rub,72.38,2021-06-25
FinEx Облигации TIPS,TCS0BNYK7X86,rub,72.36,2021-06-28
FinEx Облигации TIPS,TCS0BNYK7X86,rub,73.14,2021-06-29
FinEx Облигации TIPS,TCS0BNYK7X86,rub,73.58,2021-06-30
FinEx Облигации TIPS,TCS0BNYK7X86,rub,73.96,2021-07-01
FinEx Облигации TIPS,TCS0BNYK7X86,rub,74.04,2021-07-02
FinEx Облигации TIPS,TCS0BNYK7X86,rub,74.17,2021-07-05
FinEx Облигации TIPS,TCS0BNYK7X86,rub,75.32,2021-07-06
FinEx Облигации TIPS,TCS0BNYK7X86,rub,75.72,2021-07-07
FinEx Облигации TIPS,TCS0BNYK7X86,rub,75.71,2021-07-08
FinEx Облигации TIPS,TCS0BNYK7X86,rub,75.37,2021-07-09
FinEx Облигации TIPS,TCS0BNYK7X86,rub,75.53,2021-07-12
FinEx Облигации TIPS,TCS0BNYK7X86,rub,75.52,2021-07-13
FinEx Облигации TIPS,TCS0BNYK7X86,rub,75.44,2021-07-14
FinEx Облигации TIPS,TCS0BNYK7X86,rub,76.09,2021-07-15
FinEx Облигации TIPS,TCS0BNYK7X86,rub,75.68,2021-07-16
FinEx Облигации TIPS,TCS0BNYK7X86,rub,76.54,2021-07-19
FinEx Облигации TIPS,TCS0BNYK7X86,rub,76.14,2021-07-20
FinEx Облигации TIPS,TCS0BNYK7X86,rub,75.56,2021-07-21
FinEx Облигации TIPS,TCS0BNYK7X86,rub,75.48,2021-07-22
FinEx Облигации TIPS,TCS0BNYK7X86,rub,75.9,2021-07-23
FinEx Облигации TIPS,TCS0BNYK7X86,rub,76.07,2021-07-26
FinEx Облигации TIPS,TCS0BNYK7X86,rub,76.28,2021-07-27
FinEx Облигации TIPS,TCS0BNYK7X86,rub,76.25,2021-07-28
FinEx Облигации TIPS,TCS0BNYK7X86,rub,75.44,2021-07-29
FinEx Облигации TIPS,TCS0BNYK7X86,rub,76.0,2021-07-30
FinEx Облигации TIPS,TCS0BNYK7X86,rub,75.91,2021-08-02
FinEx Облигации TIPS,TCS0BNYK7X86,rub,76.13,2021-08-03
FinEx Облигации TIPS,TCS0BNYK7X86,rub,76.03,2021-08-04
FinEx Облигации TIPS,TCS0BNYK7X86,rub,75.7,2021-08-05
FinEx Облигации TIPS,TCS0BNYK7X86,rub,75.92,2021-08-06
FinEx Облигации TIPS,TCS0BNYK7X86,rub,75.89,2021-08-09
FinEx Облигации TIPS,TCS0BNYK7X86,rub,76.29,2021-08-10
FinEx Облигации TIPS,TCS0BNYK7X86,rub,75.84,2021-08-11
FinEx Облигации TIPS,TCS0BNYK7X86,rub,75.99,2021-08-12
FinEx Облигации TIPS,TCS0BNYK7X86,rub,75.86,2021-08-13
FinEx Облигации TIPS,TCS0BNYK7X86,rub,76.03,2021-08-16
FinEx Облигации TIPS,TCS0BNYK7X86,rub,76.16,2021-08-17
FinEx Облигации TIPS,TCS0BNYK7X86,rub,76.47,2021-08-18
FinEx Облигации TIPS,TCS0BNYK7X86,rub,76.73,2021-08-19
FinEx Облигации TIPS,TCS0BNYK7X86,rub,76.58,2021-08-20
FinEx Облигации TIPS,TCS0BNYK7X86,rub,76.65,2021-08-23
FinEx Облигации TIPS,TCS0BNYK7X86,rub,76.11,2021-08-24
FinEx Облигации TIPS,TCS0BNYK7X86,rub,76.38,2021-08-25
FinEx Облигации TIPS,TCS0BNYK7X86,rub,76.61,2021-08-26
FinEx Облигации TIPS,TCS0BNYK7X86,rub,76.47,2021-08-27
FinEx Облигации TIPS,TCS0BNYK7X86,rub,76.42,2021-08-30
FinEx Облигации TIPS,TCS0BNYK7X86,rub,75.94,2021-08-31
FinEx Облигации TIPS,TCS0BNYK7X86,rub,75.71,2021-09-01
FinEx Облигации TIPS,TCS0BNYK7X86,rub,75.54,2021-09-02
FinEx Облигации TIPS,TCS0BNYK7X86,rub,75.29,2021-09-03
FinEx Облигации TIPS,TCS0BNYK7X86,rub,75.59,2021-09-06
FinEx Облигации TIPS,TCS0BNYK7X86,rub,75.73,2021-09-07
FinEx Облигации TIPS,TCS0BNYK7X86,rub,75.87,2021-09-08
FinEx Облигации TIPS,TCS0BNYK7X86,rub,76.09,2021-09-09
FinEx Облигации TIPS,TCS0BNYK7X86,rub,75.95,2021-09-10
FinEx Облигации TIPS,TCS0BNYK7X86,rub,75.62,2021-09-13
FinEx Облигации TIPS,TCS0BNYK7X86,rub,75.86,2021-09-14
FinEx Облигации TIPS,TCS0BNYK7X86,rub,75.06,2021-09-15
FinEx Облигации TIPS,TCS0BNYK7X86,rub,75.29,2021-09-16
FinEx Облигации TIPS,TCS0BNYK7X86,rub,75.43,2021-09-17
FinEx Облигации TIPS,TCS0BNYK7X86,rub,76.11,2021-09-20
FinEx Облигации TIPS,TCS0BNYK7X86,rub,75.61,2021-09-21
FinEx Облигации TIPS,TCS0BNYK7X86,rub,75.43,2021-09-22
FinEx Облигации TIPS,TCS0BNYK7X86,rub,74.97,2021-09-23
FinEx Облигации TIPS,TCS0BNYK7X86,rub,74.74,2021-09-24
FinEx Облигации TIPS,TCS0BNYK7X86,rub,74.52,2021-09-27
FinEx Облигации TIPS,TCS0BNYK7X86,rub,74.5,2021-09-28
FinEx Облигации TIPS,TCS0BNYK7X86,rub,74.72,2021-09-29
FinEx Облигации TIPS,TCS0BNYK7X86,rub,74.59,2021-09-30
FinEx Облигации TIPS,TCS0BNYK7X86,rub,74.9,2021-10-01
FinEx Облигации TIPS,TCS0BNYK7X86,rub,74.69,2021-10-04
FinEx Облигации TIPS,TCS0BNYK7X86,rub,74.63,2021-10-05
FinEx Облигации TIPS,TCS0BNYK7X86,rub,74.62,2021-10-06
FinEx Облигации TIPS,TCS0BNYK7X86,rub,73.85,2021-10-07
FinEx Облигации TIPS,TCS0BNYK7X86,rub,74.01,2021-10-08
FinEx Облигации TIPS,TCS0BNYK7X86,rub,74.0,2021-10-11
FinEx Облигации TIPS,TCS0BNYK7X86,rub,74.14,2021-10-12
FinEx Облигации TIPS,TCS0BNYK7X86,rub,74.51,2021-10-13
FinEx Облигации TIPS,TCS0BNYK7X86,rub,73.9,2021-10-14
FinEx Облигации TIPS,TCS0BNYK7X86,rub,73.56,2021-10-15
FinEx Облигации TIPS,TCS0BNYK7X86,rub,73.68,2021-10-18
FinEx Облигации TIPS,TCS0BNYK7X86,rub,72.95,2021-10-19
FinEx Облигации TIPS,TCS0BNYK7X86,rub,73.04,2021-10-20
FinEx Облигации TIPS,TCS0BNYK7X86,rub,73.6,2021-10-21
FinEx Облигации TIPS,TCS0BNYK7X86,rub,72.86,2021-10-22
FinEx Облигации TIPS,TCS0BNYK7X86,rub,72.45,2021-10-25
FinEx Облигации TIPS,TCS0BNYK7X86,rub,72.63,2021-10-26
FinEx Облигации TIPS,TCS0BNYK7X86,rub,73.9,2021-10-27
FinEx Облигации TIPS,TCS0BNYK7X86,rub,72.93,2021-10-28
FinEx Облигации TIPS,TCS0BNYK7X86,rub,73.62,2021-10-29
ВТБ Акции компаний США,BBG00PGVPH30,usd,1.161,2020-11-02
ВТБ Акции компаний США,BBG00PGVPH30,usd,1.162,2020-11-03
ВТБ Акции компаний США,BBG00PGVPH30,usd,1.211,2020-11-05
ВТБ Акции компаний США,BBG00PGVPH30,usd,1.207,2020-11-06
ВТБ Акции компаний США,BBG00PGVPH30,usd,1.245,2020-11-09
ВТБ Акции компаний США,BBG00PGVPH30,usd,1.217,2020-11-10
ВТБ Акции компаний США,BBG00PGVPH30,usd,1.237,2020-11-11
ВТБ Акции компаний США,BBG00PGVPH30,usd,1.236,2020-11-12
ВТБ Акции компаний США,BBG00PGVPH30,usd,1.234,2020-11-13
ВТБ Акции компаний США,BBG00PGVPH30,usd,1.249,2020-11-16
ВТБ Акции компаний США,BBG00PGVPH30,usd,1.239,2020-11-17
ВТБ Акции компаний США,BBG00PGVPH30,usd,1.247,2020-11-18
ВТБ Акции компаний США,BBG00PGVPH30,usd,1.231,2020-11-19
ВТБ Акции компаний США,BBG00PGVPH30,usd,1.235,2020-11-20
ВТБ Акции компаний США,BBG00PGVPH30,usd,1.242,2020-11-23
ВТБ Акции компаний США,BBG00PGVPH30,usd,1.25,2020-11-24
ВТБ Акции компаний США,BBG00PGVPH30,usd,1.256,2020-11-25
ВТБ Акции компаний США,BBG00PGVPH30,usd,1.261,2020-11-26
ВТБ Акции компаний США,BBG00PGVPH30,usd,1.272,2020-11-27
ВТБ Акции компаний США,BBG00PGVPH30,usd,1.252,2020-11-30
ВТБ Акции компаний США,BBG00PGVPH30,usd,1.265,2020-12-01
ВТБ Акции компаний США,BBG00PGVPH30,usd,1.251,2020-12-02
ВТБ Акции компаний США,BBG00PGVPH30,usd,1.271,2020-12-03
ВТБ Акции компаний США,BBG00PGVPH30,usd,1.274,2020-12-04
ВТБ Акции компаний США,BBG00PGVPH30,usd,1.279,2020-12-07
ВТБ Акции компаний США,BBG00PGVPH30,usd,1.273,2020-12-08
ВТБ Акции компаний США,BBG00PGVPH30,usd,1.284,2020-12-09
ВТБ Акции компаний США,BBG00PGVPH30,usd,1.27,2020-12-10
ВТБ Акции компаний США,BBG00PGVPH30,usd,1.262,2020-12-11
ВТБ Акции компаний США,BBG00PGVPH30,usd,1.279,2020-12-14
ВТБ Акции компаний США,BBG00PGVPH30,usd,1.269,2020-12-15
ВТБ Акции компаний США,BBG00PGVPH30,usd,1.284,2020-12-16
ВТБ Акции компаний США,BBG00PGVPH30,usd,1.285,2020-12-17
ВТБ Акции компаний США,BBG00PGVPH30,usd,1.289,2020-12-18
ВТБ Акции компаний США,BBG00PGVPH30,usd,1.266,2020-12-21
ВТБ Акции компаний США,BBG00PGVPH30,usd,1.282,2020-12-22
ВТБ Акции компаний США,BBG00PGVPH30,usd,1.278,2020-12-23
ВТБ Акции компаний США,BBG00PGVPH30,usd,1.281,2020-12-24
ВТБ Акции компаний США,BBG00PGVPH30,usd,1.279,2020-12-25
ВТБ Акции компаний США,BBG00PGVPH30,usd,1.293,2020-12-28
ВТБ Акции компаний США,BBG00PGVPH30,usd,1.297,2020-12-29
ВТБ Акции компаний США,BBG00PGVPH30,usd,1.3,2020-12-30
ВТБ Акции компаний США,BBG00PGVPH30,usd,1.295,2021-01-04
ВТБ Акции компаний США,BBG00PGVPH30,usd,1.287,2021-01-05
ВТБ Акции компаний США,BBG00PGVPH30,usd,1.299,2021-01-06
ВТБ Акции компаний США,BBG00PGVPH30,usd,1.322,2021-01-08
ВТБ Акции компаний США,BBG00PGVPH30,usd,1.331,2021-01-11
ВТБ Акции компаний США,BBG00PGVPH30,usd,1.309,2021-01-12
ВТБ Акции компаний США,BBG00PGVPH30,usd,1.306,2021-01-13
ВТБ Акции компаний США,BBG00PGVPH30,usd,1.32,2021-01-14
ВТБ Акции компаний США,BBG00PGVPH30,usd,1.301,2021-01-15
ВТБ Акции компаний США,BBG00PGVPH30,usd,1.308,2021-01-18
ВТБ Акции компаний США,BBG00PGVPH30,usd,1.305,2021-01-19
ВТБ Акции компаний США,BBG00PGVPH30,usd,1.323,2021-01-20
ВТБ Акции компаний США,BBG00PGVPH30,usd,1.336,2021-01-21
ВТБ Акции компаний США,BBG00PGVPH30,usd,1.333,2021-01-22
ВТБ Акции компаний США,BBG00PGVPH30,usd,1.342,2021-01-25
ВТБ Акции компаний США,BBG00PGVPH30,usd,1.334,2021-01-26
ВТБ Акции компаний США,BBG00PGVPH30,usd,1.311,2021-01-27
ВТБ Акции компаний США,BBG00PGVPH30,usd,1.313,2021-01-28
ВТБ Акции компаний США,BBG00PGVPH30,usd,1.293,2021-01-29
ВТБ Акции компаний США,BBG00PGVPH30,usd,1.291,2021-02-01
ВТБ Акции компаний США,BBG00PGVPH30,usd,1.323,2021-02-02
ВТБ Акции компаний США,BBG00PGVPH30,usd,1.319,2021-02-03
ВТБ Акции компаний США,BBG00PGVPH30,usd,1.324,2021-02-04
ВТБ Акции компаний США,BBG00PGVPH30,usd,1.334,2021-02-05
ВТБ Акции компаний США,BBG00PGVPH30,usd,1.349,2021-02-08
